Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,SeedNumx,SeedNumy,WRts,WReFG,WRoer,WRder,WRat,WRastratio,WRtoratio,WRovr,Wts,WeFG,Woer,Wder,Wat,Wastratio,Wtoratio,lRts,lReFG,lRoer,lRder,lRat,lRastratio,lRtoratio,lRovr,lts,leFG,loer,lder,lat,lastratio,ltoratio,WMx,WMy,wlevel,llevel,wfinal_last1,lfinal_last1,Wwinratio,lwinratio,Wpan,lpan
2014,136,1338,77,1160,48,N,0,9,8,B,B,A,B,A,A,B,A,0.559,0.509,114.662,98.779,1.479,15.051,10.176,C,C,C,B,C,C,C,C,0.543,0.485,105.965,100.69,0.873,11.281,12.922,4.600638978,9.621848739,0,0,RoundOf64,RoundOf64,0.735294118,0.676470588,34,34
2014,139,1124,85,1166,55,N,0,6,3,B,B,A,C,B,B,B,B,0.555,0.514,115.089,106.718,1.231,13.612,11.054,A,A,A,B,A,A,A,A,0.627,0.593,122.574,104.067,1.784,16.568,9.289,5.696428571,8.394736842,0,0,EliteEight,RoundOf32,0.666666667,0.787878788,33,33
2014,145,1196,62,1173,52,N,0,1,11,B,B,B,A,B,B,B,B,0.563,0.527,113.213,92.194,1.179,13.266,11.25,B,B,B,B,C,B,B,B,0.564,0.526,112.182,103.391,1.088,12.516,11.5,4.261627907,9.726495726,1,1,EliteEight,RoundOf32,0.941176471,0.696969697,34,33
2014,136,1277,93,1174,78,N,0,4,13,B,B,A,B,A,A,B,A,0.576,0.545,114.542,99.23,1.486,15.294,10.293,B,C,B,C,B,C,A,B,0.553,0.506,113.098,107.069,1.135,10.131,8.926,4.797136038,13.36842105,0,0,SweetSixteen,RoundOf64,0.764705882,0.735294118,34,34
2014,137,1273,78,1181,71,N,0,14,3,B,B,B,B,B,B,B,B,0.58,0.539,113.985,99.448,1.299,14.36,11.055,B,B,A,B,A,B,A,A,0.582,0.54,120.952,103.72,1.534,13.588,8.857,14.03225806,2.070484581,0,0,RoundOf64,EliteEight,0.741935484,0.764705882,31,34
2014,137,1242,80,1184,69,N,0,2,15,A,B,A,B,B,B,B,A,0.592,0.545,115.986,103.471,1.147,14.003,12.207,A,A,A,C,B,B,B,A,0.616,0.57,115.997,108.497,1.302,13.94,10.703,2.386956522,15.31081081,0,1,SweetSixteen,RoundOf64,0.727272727,0.709677419,33,31
2014,152,1163,63,1196,53,N,0,7,1,B,B,B,A,C,B,B,B,0.565,0.514,110.186,96.082,1.078,12.272,11.383,B,B,B,A,B,B,B,B,0.563,0.527,113.213,92.194,1.179,13.266,11.25,3.696696697,4.261627907,0,1,RoundOf64,EliteEight,0.764705882,0.941176471,34,34
2014,137,1272,71,1203,66,N,0,8,9,B,B,B,B,B,A,B,B,0.554,0.52,109.586,99.37,1.27,14.732,11.601,B,B,B,B,C,B,C,B,0.555,0.516,108.911,98.48,1.084,13.325,12.295,5.719063545,10.14102564,0,0,RoundOf32,RoundOf64,0.709677419,0.75,31,32
2014,139,1112,84,1211,61,N,0,1,8,B,B,B,A,B,B,A,A,0.551,0.516,113.926,89.746,1.445,14.211,9.834,A,A,A,B,B,B,B,A,0.592,0.554,115.495,98.032,1.288,13.932,10.813,4.810218978,6.964959569,1,1,SweetSixteen,RoundOf32,0.882352941,0.818181818,34,33
2014,138,1277,80,1217,73,N,0,4,12,B,B,A,B,A,A,B,A,0.576,0.545,114.542,99.23,1.486,15.294,10.293,B,B,B,A,B,B,B,B,0.575,0.523,112.985,94.653,1.254,14.198,11.324,4.797136038,12.66666667,0,1,SweetSixteen,RoundOf32,0.764705882,0.862068966,34,29
2014,135,1397,78,1234,65,N,1,11,11,C,C,B,B,C,C,B,C,0.541,0.493,113.096,98.051,1.112,11.811,10.621,B,B,A,B,B,B,A,A,0.567,0.513,117.168,99.572,1.423,14.171,9.958,6.487704918,7.153846154,1,0,RoundOf64,RoundOf64,0.625,0.625,32,32
2014,144,1163,81,1235,76,N,0,7,3,B,B,B,A,C,B,B,B,0.565,0.514,110.186,96.082,1.078,12.272,11.383,B,B,B,B,A,A,A,A,0.574,0.538,114.183,102.026,1.759,15.65,8.899,3.696696697,6.558252427,0,0,RoundOf64,RoundOf32,0.764705882,0.787878788,34,33
2014,139,1390,60,1242,57,N,0,10,2,B,B,B,B,C,C,B,B,0.565,0.519,110.251,103.274,1.049,11.625,11.087,A,B,A,B,B,B,B,A,0.592,0.545,115.986,103.471,1.147,14.003,12.207,5.808270677,2.386956522,0,0,SweetSixteen,SweetSixteen,0.636363636,0.727272727,33,33
2014,137,1246,56,1243,49,N,0,8,9,C,C,B,B,C,C,B,C,0.55,0.497,114.062,99.817,0.942,11.052,11.731,C,C,C,B,B,B,B,B,0.529,0.49,105.998,100.24,1.256,14.297,11.38,3.824427481,6.768472906,0,1,Champion,RoundOf64,0.705882353,0.625,34,32
2014,154,1163,60,1246,54,N,0,7,8,B,B,B,A,C,B,B,B,0.565,0.514,110.186,96.082,1.078,12.272,11.383,C,C,B,B,C,C,B,C,0.55,0.497,114.062,99.817,0.942,11.052,11.731,3.696696697,3.824427481,0,0,RoundOf64,Champion,0.764705882,0.705882353,34,34
2014,144,1246,74,1257,69,N,0,8,4,C,C,B,B,C,C,B,C,0.55,0.497,114.062,99.817,0.942,11.052,11.731,B,B,A,A,A,B,A,A,0.571,0.54,119.946,89.289,1.523,13.769,9.042,3.824427481,4.919060052,0,0,Champion,Champion,0.705882353,0.852941176,34,34
2014,136,1257,71,1264,64,N,0,4,13,B,B,A,A,A,B,A,A,0.571,0.54,119.946,89.289,1.523,13.769,9.042,B,B,B,B,C,B,C,B,0.556,0.508,109.069,98.711,0.932,12.243,13.142,4.919060052,12.78651685,0,1,Champion,RoundOf32,0.852941176,0.78125,34,32
2014,137,1397,86,1269,67,N,0,11,6,C,C,B,B,C,C,B,C,0.541,0.493,113.096,98.051,1.112,11.811,10.621,C,C,B,B,C,B,B,B,0.546,0.506,107.197,99.145,1.122,13.323,11.87,6.487704918,4.91588785,1,0,RoundOf64,RoundOf64,0.625,0.75,32,32
2014,139,1438,78,1272,60,N,0,1,8,C,C,B,A,B,B,B,B,0.545,0.506,110.337,91.634,1.282,13.536,10.555,B,B,B,B,B,A,B,B,0.554,0.52,109.586,99.37,1.27,14.732,11.601,5.567073171,5.719063545,1,0,RoundOf64,RoundOf32,0.823529412,0.709677419,34,31
2014,139,1397,83,1273,63,N,0,11,14,C,C,B,B,C,C,B,C,0.541,0.493,113.096,98.051,1.112,11.811,10.621,B,B,B,B,B,B,B,B,0.58,0.539,113.985,99.448,1.299,14.36,11.055,6.487704918,14.03225806,1,0,RoundOf64,RoundOf64,0.625,0.741935484,32,31
2014,146,1246,75,1276,72,N,0,8,2,C,C,B,B,C,C,B,C,0.55,0.497,114.062,99.817,0.942,11.052,11.731,A,A,A,B,A,B,A,A,0.597,0.555,118.354,103.746,1.513,14.057,9.291,3.824427481,5.102678571,0,0,Champion,ChampionshipGame,0.705882353,0.757575758,34,33
2014,146,1163,60,1277,54,N,0,7,4,B,B,B,A,C,B,B,B,0.565,0.514,110.186,96.082,1.078,12.272,11.383,B,B,A,B,A,A,B,A,0.576,0.545,114.542,99.23,1.486,15.294,10.293,3.696696697,4.797136038,0,0,RoundOf64,SweetSixteen,0.764705882,0.764705882,34,34
2014,134,1107,71,1291,64,N,0,16,16,C,C,C,B,C,C,C,C,0.544,0.487,104.926,100.785,0.876,11.374,12.98,B,B,B,C,C,C,B,B,0.563,0.517,109.399,110.79,0.979,10.922,11.154,15.05769231,16,0,0,RoundOf64,RoundOf64,0.5625,0.5,32,32
2014,138,1361,63,1295,44,N,0,4,12,C,C,B,A,C,D,A,B,0.515,0.468,108.154,91.571,0.957,9.46,9.884,A,B,A,C,B,C,B,B,0.598,0.55,118.083,106.399,1.158,11.796,10.184,7.29281768,12.90909091,1,1,RoundOf32,RoundOf64,0.870967742,0.785714286,31,28
2014,137,1235,93,1300,75,N,0,3,14,B,B,B,B,A,A,A,A,0.574,0.538,114.183,102.026,1.759,15.65,8.899,B,C,B,A,B,B,B,B,0.561,0.502,112.325,91.749,1.238,13.923,11.247,6.558252427,14,0,0,RoundOf32,etc,0.787878788,0.838709677,33,31
2014,136,1387,83,1301,80,N,1,5,12,C,C,C,A,C,B,B,B,0.544,0.497,104.437,91.863,1.118,13.375,11.967,C,C,B,C,B,B,A,B,0.533,0.498,109.064,107.708,1.243,12.23,9.84,7.036231884,8.679425837,0,0,RoundOf32,RoundOf64,0.806451613,0.617647059,31,34
2014,137,1124,74,1304,60,N,0,6,11,B,B,A,C,B,B,B,B,0.555,0.514,115.089,106.718,1.231,13.612,11.054,C,C,C,B,C,D,B,C,0.536,0.483,103.763,100.689,0.879,9.959,11.334,5.696428571,9.2125,0,0,EliteEight,RoundOf64,0.666666667,0.612903226,33,31
2014,137,1390,58,1307,53,N,0,10,7,B,B,B,B,C,C,B,B,0.565,0.519,110.251,103.274,1.049,11.625,11.087,B,B,B,B,A,A,B,A,0.567,0.514,113.513,100.527,1.457,14.78,10.143,5.808270677,6.186915888,0,0,SweetSixteen,RoundOf64,0.636363636,0.818181818,33,33
2014,136,1361,73,1308,69,N,1,4,13,C,C,B,A,C,D,A,B,0.515,0.468,108.154,91.571,0.957,9.46,9.884,B,B,A,B,C,B,C,B,0.583,0.535,115.449,101.167,1.028,12.749,12.403,7.29281768,12.14136126,1,0,RoundOf32,RoundOf64,0.870967742,0.735294118,31,34
2014,139,1235,85,1314,83,N,0,3,6,B,B,B,B,A,A,A,A,0.574,0.538,114.183,102.026,1.759,15.65,8.899,C,C,B,B,B,B,B,B,0.533,0.498,109.666,99.121,1.294,13.674,10.571,6.558252427,3.074626866,0,1,RoundOf32,RoundOf32,0.787878788,0.71875,33,32
2014,136,1173,60,1326,59,N,0,11,6,B,B,B,B,C,B,B,B,0.564,0.526,112.182,103.391,1.088,12.516,11.5,C,C,B,A,C,C,B,B,0.547,0.503,107.588,92.32,1.076,11.97,11.121,9.726495726,3.318936877,1,1,RoundOf32,EliteEight,0.696969697,0.735294118,33,34
2014,136,1295,80,1328,75,N,1,12,5,A,B,A,C,B,C,B,B,0.598,0.55,118.083,106.399,1.158,11.796,10.184,B,B,A,B,B,B,A,A,0.57,0.52,114.655,105.65,1.281,12.813,9.999,12.90909091,5.447619048,1,0,RoundOf64,RoundOf64,0.785714286,0.71875,28,32
2014,137,1211,85,1329,77,N,0,8,9,A,A,A,B,B,B,B,A,0.592,0.554,115.495,98.032,1.288,13.932,10.813,B,B,A,B,B,B,A,A,0.58,0.528,114.619,98.732,1.308,12.874,9.841,6.964959569,5.989830508,1,0,RoundOf32,RoundOf64,0.818181818,0.636363636,33,33
2014,138,1458,85,1332,77,N,0,2,7,B,B,A,B,A,B,A,A,0.582,0.531,117.827,101.072,1.504,12.583,8.368,B,B,A,B,B,B,B,B,0.588,0.534,116.103,105.101,1.239,13.075,10.556,5.524804178,7.111764706,1,0,RoundOf64,SweetSixteen,0.787878788,0.71875,33,32
2014,138,1196,61,1338,45,N,0,1,9,B,B,B,A,B,B,B,B,0.563,0.527,113.213,92.194,1.179,13.266,11.25,B,B,A,B,A,A,B,A,0.559,0.509,114.662,98.779,1.479,15.051,10.176,4.261627907,4.600638978,1,0,EliteEight,RoundOf64,0.941176471,0.735294118,34,34
2014,137,1314,79,1344,77,N,0,6,11,C,C,B,B,B,B,B,B,0.533,0.498,109.666,99.121,1.294,13.674,10.571,C,C,B,B,B,B,B,B,0.544,0.481,110.113,104.559,1.172,12.745,10.877,3.074626866,9.057692308,1,0,RoundOf32,RoundOf64,0.71875,0.676470588,32,34
2014,143,1112,70,1361,64,N,0,1,4,B,B,B,A,B,B,A,A,0.551,0.516,113.926,89.746,1.445,14.211,9.834,C,C,B,A,C,D,A,B,0.515,0.468,108.154,91.571,0.957,9.46,9.884,4.810218978,7.29281768,1,1,SweetSixteen,RoundOf32,0.882352941,0.870967742,34,31
2014,139,1417,77,1372,60,N,0,4,12,B,B,A,B,A,A,A,A,0.589,0.544,117.046,100.675,1.634,15.21,9.308,B,B,A,B,A,A,A,A,0.567,0.524,116.961,98.049,1.497,15.031,10.041,4.893150685,12.90909091,1,1,RoundOf64,RoundOf64,0.764705882,0.935483871,34,31
2014,136,1163,89,1386,81,N,1,7,10,B,B,B,A,C,B,B,B,0.565,0.514,110.186,96.082,1.078,12.272,11.383,B,B,B,B,B,B,B,B,0.569,0.539,109.075,102.265,1.14,13.771,12.079,3.696696697,7.472,0,1,RoundOf64,RoundOf64,0.764705882,0.727272727,34,33
2014,138,1257,66,1387,51,N,0,4,5,B,B,A,A,A,B,A,A,0.571,0.54,119.946,89.289,1.523,13.769,9.042,C,C,C,A,C,B,B,B,0.544,0.497,104.437,91.863,1.118,13.375,11.967,4.919060052,7.036231884,0,0,Champion,RoundOf32,0.852941176,0.806451613,34,31
2014,143,1173,82,1390,72,N,0,11,10,B,B,B,B,C,B,B,B,0.564,0.526,112.182,103.391,1.088,12.516,11.5,B,B,B,B,C,C,B,B,0.565,0.519,110.251,103.274,1.049,11.625,11.087,9.726495726,5.808270677,1,0,RoundOf32,SweetSixteen,0.696969697,0.636363636,33,33
2014,138,1173,55,1393,53,N,0,11,3,B,B,B,B,C,B,B,B,0.564,0.526,112.182,103.391,1.088,12.516,11.5,C,C,B,B,B,C,A,B,0.529,0.482,113.242,98.778,1.34,11.922,8.894,9.726495726,3.661375661,1,1,RoundOf32,FinalFour,0.696969697,0.84375,33,32
2014,144,1276,73,1397,71,N,0,2,11,A,A,A,B,A,B,A,A,0.597,0.555,118.354,103.746,1.513,14.057,9.291,C,C,B,B,C,C,B,C,0.541,0.493,113.096,98.051,1.112,11.811,10.621,5.102678571,6.487704918,0,1,ChampionshipGame,RoundOf64,0.757575758,0.625,33,32
2014,138,1276,79,1400,65,N,0,2,7,A,A,A,B,A,B,A,A,0.597,0.555,118.354,103.746,1.513,14.057,9.291,C,C,B,B,C,C,B,C,0.519,0.474,107.894,101.509,1.032,11.462,11.108,5.102678571,6.153846154,0,1,ChampionshipGame,RoundOf64,0.757575758,0.696969697,33,33
2014,137,1417,76,1409,59,N,0,4,13,B,B,A,B,A,A,A,A,0.589,0.544,117.046,100.675,1.634,15.21,9.308,C,C,B,B,C,C,B,C,0.541,0.493,107.143,98.373,1.093,11.994,10.977,4.893150685,10.28,1,0,RoundOf64,RoundOf32,0.764705882,0.636363636,34,33
2014,135,1142,81,1411,69,N,0,16,16,D,D,C,C,B,C,A,C,0.503,0.463,103.533,107.748,1.268,11.616,9.163,B,B,B,C,C,B,C,B,0.569,0.516,110.461,107.153,1.033,13.012,12.595,16,15.56578947,0,1,etc,FirstFour,0.366666667,0.5625,30,32
2014,143,1196,79,1417,68,N,0,1,4,B,B,B,A,B,B,B,B,0.563,0.527,113.213,92.194,1.179,13.266,11.25,B,B,A,B,A,A,A,A,0.589,0.544,117.046,100.675,1.634,15.21,9.308,4.261627907,4.893150685,1,1,EliteEight,RoundOf64,0.941176471,0.764705882,34,34
2014,137,1166,76,1418,66,N,0,3,14,A,A,A,B,A,A,A,A,0.627,0.593,122.574,104.067,1.784,16.568,9.289,B,B,B,C,C,C,B,B,0.558,0.519,111.232,106.499,0.944,11.59,12.276,8.394736842,13.28571429,0,0,RoundOf32,RoundOf64,0.787878788,0.64516129,33,31
2014,137,1372,77,1433,75,N,1,12,5,B,B,A,B,A,A,A,A,0.567,0.524,116.961,98.049,1.497,15.031,10.041,C,C,C,A,C,C,B,C,0.517,0.478,106.127,91.976,1.07,11.344,10.606,12.90909091,9.548717949,1,0,RoundOf64,RoundOf32,0.935483871,0.764705882,31,34
2014,138,1163,77,1437,65,N,0,7,2,B,B,B,A,C,B,B,B,0.565,0.514,110.186,96.082,1.078,12.272,11.383,B,B,A,B,B,A,B,A,0.585,0.54,115.939,97.645,1.319,14.441,10.946,3.696696697,5.842281879,0,1,RoundOf64,RoundOf64,0.764705882,0.875,34,32
2014,144,1277,61,1438,59,N,0,4,1,B,B,A,B,A,A,B,A,0.576,0.545,114.542,99.23,1.486,15.294,10.293,C,C,B,A,B,B,B,B,0.545,0.506,110.337,91.634,1.282,13.536,10.555,4.797136038,5.567073171,0,1,SweetSixteen,RoundOf64,0.764705882,0.823529412,34,34
2014,136,1393,77,1444,53,N,0,3,14,C,C,B,B,B,C,A,B,0.529,0.482,113.242,98.778,1.34,11.922,8.894,B,B,B,B,D,C,C,C,0.578,0.524,107.88,102.028,0.784,11.275,14.389,3.661375661,12.40625,1,0,FinalFour,RoundOf64,0.84375,0.709677419,32,31
2014,137,1112,68,1451,59,N,0,1,16,B,B,B,A,B,B,A,A,0.551,0.516,113.926,89.746,1.445,14.211,9.834,A,B,B,B,C,B,C,B,0.6,0.548,112.19,105.742,1.04,13.43,12.909,4.810218978,14.45918367,1,0,SweetSixteen,RoundOf64,0.882352941,0.607142857,34,28
2014,136,1437,73,1454,53,N,0,2,15,B,B,A,B,B,A,B,A,0.585,0.54,115.939,97.645,1.319,14.441,10.946,B,C,C,B,C,B,C,C,0.552,0.496,104.185,105.034,0.971,12.816,13.197,5.842281879,12.73913043,1,0,RoundOf64,RoundOf32,0.875,0.606060606,32,33
2014,139,1246,78,1455,76,N,0,8,1,C,C,B,B,C,C,B,C,0.55,0.497,114.062,99.817,0.942,11.052,11.731,B,B,A,A,B,B,B,A,0.573,0.52,117.239,93.6,1.278,13.139,10.279,3.824427481,5.786324786,0,0,Champion,FinalFour,0.705882353,NULL,34,33
2014,152,1246,74,1458,73,N,0,8,2,C,C,B,B,C,C,B,C,0.55,0.497,114.062,99.817,0.942,11.052,11.731,B,B,A,B,A,B,A,A,0.582,0.531,117.827,101.072,1.504,12.583,8.368,3.824427481,5.524804178,0,1,Champion,RoundOf64,0.705882353,0.787878788,34,33
2014,136,1276,57,1459,40,N,0,2,15,A,A,A,B,A,B,A,A,0.597,0.555,118.354,103.746,1.513,14.057,9.291,C,C,C,B,B,C,B,C,0.526,0.492,105.763,101.517,1.181,12.105,10.248,5.102678571,14.04819277,0,0,ChampionshipGame,RoundOf64,0.757575758,0.586206897,33,29
2014,134,1301,74,1462,59,N,0,12,12,C,C,B,C,B,B,A,B,0.533,0.498,109.064,107.708,1.243,12.23,9.84,B,B,B,B,B,B,B,B,0.56,0.519,109.98,103.987,1.201,14.069,11.715,8.679425837,8.053824363,0,0,RoundOf64,SweetSixteen,0.617647059,0.636363636,34,33
2015,137,1328,69,1107,60,N,0,3,14,B,B,B,A,C,C,B,B,0.537,0.494,103.541,90.359,1.042,11.486,11.026,B,B,B,B,C,C,B,B,0.555,0.501,105.295,96.891,0.905,11.081,12.242,5.228323699,14.81481481,0,0,RoundOf64,RoundOf64,0.6875,0.75,32,32
2015,145,1458,85,1112,78,N,0,1,2,A,A,A,B,A,B,A,A,0.589,0.546,120.115,92.571,1.749,13.248,7.575,A,B,A,A,B,B,B,A,0.58,0.536,113.714,86.508,1.278,13.674,10.702,5.185990338,4.613122172,1,1,FinalFour,EliteEight,0.911764706,0.911764706,34,34
2015,138,1314,87,1116,78,N,0,4,5,B,B,B,B,B,A,B,A,0.551,0.514,109.464,96.84,1.441,14.997,10.409,B,B,B,B,B,B,A,A,0.547,0.502,109.112,98.034,1.383,13.915,10.062,3.140877598,6.838297872,1,0,RoundOf32,RoundOf32,0.685714286,0.764705882,35,34
2015,136,1209,57,1124,56,N,0,14,3,B,B,B,B,B,B,B,B,0.564,0.519,108.784,94.268,1.266,13.116,10.356,B,B,B,B,B,B,B,B,0.535,0.497,108.221,94.229,1.173,13.576,11.574,13.32727273,5.111888112,0,0,RoundOf32,SweetSixteen,0.71875,0.71875,32,32
2015,137,1438,79,1125,67,N,0,2,15,B,B,A,A,B,B,A,A,0.553,0.512,110.359,84.951,1.386,13.416,9.68,A,A,B,C,C,B,C,B,0.593,0.565,108.327,103.329,1.124,14.202,12.634,5,13.92391304,1,0,SweetSixteen,RoundOf64,0.90625,0.677419355,32,31
2015,135,1173,56,1129,55,N,0,11,11,B,B,B,B,B,B,B,B,0.572,0.529,105.081,93.27,1.232,14.436,11.713,B,B,B,B,B,C,B,B,0.572,0.535,109.264,95.166,1.16,11.871,10.236,9.993243243,12.85981308,1,0,EliteEight,FirstFour,0.757575758,0.741935484,33,31
2015,137,1452,68,1138,62,N,0,5,12,C,C,B,B,B,B,B,B,0.509,0.466,103.949,96.329,1.129,12.497,11.072,B,C,B,B,B,C,B,B,0.539,0.486,107.126,97.635,1.169,12.079,10.329,6.478813559,12,0,0,RoundOf64,etc,0.71875,0.71875,32,32
2015,138,1323,67,1139,64,N,1,3,6,A,A,A,C,A,A,A,A,0.622,0.586,120.356,99.744,1.627,14.693,9.033,B,B,B,B,C,C,B,B,0.533,0.491,104.56,92.54,1.031,11.236,10.9,5.604562738,8.212121212,0,1,RoundOf64,RoundOf32,0.852941176,0.6875,34,32
2015,134,1279,94,1140,90,N,0,11,11,B,C,B,C,B,C,B,B,0.539,0.482,106.128,99.184,1.148,11.967,10.424,A,B,A,C,B,B,B,A,0.584,0.53,114.467,102.309,1.425,14.418,10.12,8.737226277,9.317610063,0,0,RoundOf32,RoundOf64,0.625,0.71875,32,32
2015,138,1246,64,1153,51,N,0,1,8,B,B,A,A,B,B,A,A,0.567,0.518,115.406,82.006,1.404,14.01,9.975,B,B,B,A,C,B,C,B,0.541,0.504,103.79,90.445,0.974,12.473,12.801,3.617924528,5.387931034,0,0,ChampionshipGame,RoundOf64,NULL,0.6875,34,32
2015,137,1458,86,1157,72,N,0,1,16,A,A,A,B,A,B,A,A,0.589,0.546,120.115,92.571,1.749,13.248,7.575,B,B,B,C,C,C,B,B,0.543,0.499,106.794,99.284,0.982,10.995,11.198,5.185990338,15.90909091,1,0,FinalFour,RoundOf64,0.911764706,0.689655172,34,29
2015,137,1234,83,1172,52,N,0,7,10,B,C,B,B,B,B,B,B,0.533,0.478,106.201,94.3,1.311,13.656,10.42,A,A,A,C,A,A,A,A,0.586,0.56,116.148,101.443,1.804,15.184,8.419,7.13,12.62303665,0,0,FirstFour,RoundOf64,0.65625,0.766666667,32,30
2015,139,1328,72,1173,66,N,0,3,11,B,B,B,A,C,C,B,B,0.537,0.494,103.541,90.359,1.042,11.486,11.026,B,B,B,B,B,B,B,B,0.572,0.529,105.081,93.27,1.232,14.436,11.713,5.228323699,9.993243243,0,1,RoundOf64,EliteEight,0.6875,0.757575758,32,33
2015,136,1207,84,1186,74,N,0,4,13,B,B,B,B,C,B,B,B,0.556,0.509,107.015,97.095,1.057,12.871,12.177,A,A,A,C,B,C,B,A,0.589,0.554,113.84,107.426,1.166,11.794,10.114,4.546925566,13.78431373,0,0,RoundOf64,RoundOf64,0.677419355,0.741935484,31,31
2015,138,1428,75,1207,64,N,0,5,4,A,A,A,A,B,B,B,A,0.594,0.556,113.451,89.468,1.29,14.346,11.122,B,B,B,B,C,B,B,B,0.556,0.509,107.015,97.095,1.057,12.871,12.177,6.261802575,4.546925566,0,0,RoundOf64,RoundOf64,0.741935484,0.677419355,31,31
2015,137,1277,70,1208,63,N,0,7,10,B,B,A,B,A,A,B,A,0.56,0.538,110.319,96.042,1.516,15.648,10.325,B,C,B,B,C,B,B,B,0.54,0.489,102.966,95.029,1.008,12.546,12.453,4.948888889,8.742138365,0,0,EliteEight,RoundOf64,0.676470588,0.65625,34,32
2015,138,1462,75,1209,67,N,0,6,14,B,B,B,C,B,A,B,B,0.572,0.53,108.611,99.738,1.369,15.226,11.126,B,B,B,B,B,B,B,B,0.564,0.519,108.784,94.268,1.266,13.116,10.356,7.888020833,13.32727273,0,0,FirstFour,RoundOf32,0.617647059,0.71875,34,32
2015,146,1181,66,1211,52,N,0,1,2,A,A,A,B,B,B,B,A,0.601,0.569,119.863,96.542,1.399,14.281,10.209,A,A,A,B,A,A,A,A,0.614,0.584,119.332,91.528,1.546,15.443,9.987,2.002061856,6.582089552,0,1,RoundOf64,RoundOf32,0.878787879,0.939393939,33,33
2015,136,1246,79,1214,56,N,0,1,16,B,B,A,A,B,B,A,A,0.567,0.518,115.406,82.006,1.404,14.01,9.975,C,C,C,B,D,D,C,C,0.504,0.458,95.811,96.687,0.764,10.093,13.208,3.617924528,15.69565217,0,0,ChampionshipGame,RoundOf64,NULL,0.484848485,34,33
2015,136,1314,67,1217,65,N,0,4,13,B,B,B,B,B,A,B,A,0.551,0.514,109.464,96.84,1.441,14.997,10.409,C,C,B,B,C,B,B,B,0.522,0.473,100.986,92.227,1.108,12.767,11.52,3.140877598,12.75423729,1,1,RoundOf32,RoundOf32,0.685714286,0.740740741,35,27
2015,137,1455,81,1231,76,N,0,7,10,B,B,A,A,A,B,A,A,0.544,0.507,110.524,88.854,1.522,13.501,8.873,A,A,A,C,B,B,B,A,0.579,0.546,114.068,105.201,1.258,12.825,10.193,6.040540541,5.658959538,0,1,RoundOf32,SweetSixteen,0.870967742,0.606060606,31,33
2015,139,1211,87,1234,68,N,0,2,7,A,A,A,B,A,A,A,A,0.614,0.584,119.332,91.528,1.546,15.443,9.987,B,C,B,B,B,B,B,B,0.533,0.478,106.201,94.3,1.311,13.656,10.42,6.582089552,7.13,1,0,RoundOf32,FirstFour,0.939393939,0.65625,33,32
2015,136,1412,60,1235,59,N,0,14,3,C,C,B,B,C,B,C,C,0.529,0.478,100.189,97.82,1.047,13.178,12.585,A,A,A,B,A,A,A,A,0.582,0.547,111.843,97.913,1.467,14.648,9.985,10.94303797,6.092827004,0,0,FirstFour,SweetSixteen,0.545454545,0.757575758,33,33
2015,139,1455,78,1242,65,N,0,7,2,B,B,A,A,A,B,A,A,0.544,0.507,110.524,88.854,1.522,13.501,8.873,B,B,B,B,C,B,B,B,0.545,0.493,105.318,95.644,1.054,12.632,11.988,6.040540541,2.362525458,0,0,RoundOf32,RoundOf32,0.870967742,0.764705882,31,34
2015,152,1458,71,1246,64,N,0,1,1,A,A,A,B,A,B,A,A,0.589,0.546,120.115,92.571,1.749,13.248,7.575,B,B,A,A,B,B,A,A,0.567,0.518,115.406,82.006,1.404,14.01,9.975,5.185990338,3.617924528,1,0,FinalFour,ChampionshipGame,0.911764706,NULL,34,34
2015,136,1437,93,1248,52,N,0,1,16,A,A,A,A,A,A,B,A,0.596,0.553,116.128,90.246,1.482,15.259,10.295,A,A,A,D,B,A,B,A,0.599,0.563,113.505,110.77,1.441,14.807,10.275,5.386018237,15.5,1,1,RoundOf32,RoundOf64,0.941176471,0.612903226,34,31
2015,146,1277,76,1257,70,N,1,7,4,B,B,A,B,A,A,B,A,0.56,0.538,110.319,96.042,1.516,15.648,10.325,C,C,B,A,C,C,B,B,0.518,0.478,104.139,88.881,1,11.069,11.069,4.948888889,4.850241546,0,0,EliteEight,SweetSixteen,0.676470588,0.75,34,32
2015,136,1301,66,1261,65,N,0,8,9,B,B,B,C,C,C,A,B,0.534,0.496,107.063,99.237,1.12,11.182,9.985,B,B,B,B,C,B,B,B,0.54,0.505,101.909,93.945,1.084,13.534,12.48,8.591666667,7.139664804,0,1,RoundOf64,RoundOf32,0.606060606,0.6875,33,32
2015,134,1214,74,1264,64,N,0,16,16,C,C,C,B,D,D,C,C,0.504,0.458,95.811,96.687,0.764,10.093,13.208,B,B,B,B,C,B,C,B,0.548,0.497,100.833,96.894,0.967,13.352,13.802,15.69565217,13.61666667,0,1,RoundOf64,RoundOf64,0.484848485,0.59375,33,32
2015,139,1452,69,1268,59,N,0,5,4,C,C,B,B,B,B,B,B,0.509,0.466,103.949,96.329,1.129,12.497,11.072,B,B,B,B,C,C,B,B,0.566,0.509,106.191,95.318,0.918,11.286,12.289,6.478813559,4.664259928,0,1,RoundOf64,RoundOf32,0.71875,0.818181818,32,33
